user_id,first_name,last_name,email,phone_number,city,age,account_status,loyalty_tier,preferred_payment,signup_date,last_active_date,total_rides_taken,avg_rating_given,preferred_language,device_os,referral_source,is_business_account,promo_credits_balance,account_verified
7009705,James,Wright,user7009705@proton.com,+1-227-974-6200,New York,27,Active,Silver,Credit Card,2023-05-15,2023-11-18,4,2.6,French,Android,Organic,No,0.32,Yes
5885056,Elijah,Martinez,user5885056@outlook.com,+1-335-754-8945,Los Angeles,18,Active,Gold,App Wallet,2019-11-19,2024-10-03,3,4.9,English,iOS,Friend Referral,Yes,15.8,No
3369869,Yuki,Carter,user3369869@yahoo.com,+1-940-231-7636,Austin,47,Active,Bronze,Debit Card,2020-03-03,2024-08-29,6,2.7,Hindi,iOS,Corporate Deal,No,30.83,Yes
6188639,Ryan,Thomas,user6188639@outlook.com,+1-861-230-1784,Houston,45,Active,Platinum,Credit Card,2019-09-04,2021-10-03,4,4.2,Spanish,iOS,App Store,No,20.87,No
6614340,Liam,White,user6614340@proton.com,+1-251-162-3766,Los Angeles,35,Inactive,Silver,Debit Card,2021-12-04,2022-05-09,50,2.7,French,Web,Corporate Deal,No,0.33,Yes
1381557,David,Baker,user1381557@yahoo.com,+1-470-571-4832,Denver,36,Active,Silver,Promo Credit,2021-04-19,2021-11-13,3,3.7,English,iOS,Corporate Deal,Yes,0.04,Yes
8065087,Logan,Smith,user8065087@yahoo.com,+1-418-991-5179,San Diego,29,Active,Bronze,App Wallet,2020-07-07,2021-02-04,5,3.4,English,iOS,Corporate Deal,No,0.92,Yes
9820300,Priya,White,user9820300@yahoo.com,+1-391-660-2718,New York,32,Suspended,Bronze,Corporate,2020-04-14,2023-11-12,4,4.3,Spanish,Android,Corporate Deal,No,15.11,Yes
4195093,Riley,Adams,user4195093@proton.com,+1-814-466-6582,San Francisco,60,Active,Gold,Debit Card,2021-12-27,2024-08-02,4,3.3,English,Android,Friend Referral,No,0.94,Yes
2922699,Wei,Moore,user2922699@yahoo.com,+1-503-165-5969,New York,23,Inactive,Gold,Debit Card,2021-04-09,2022-01-13,15,3.6,English,iOS,Organic,No,0.81,Yes
3706046,Oliver,Hill,user3706046@outlook.com,+1-564-265-1719,Miami,63,Active,Bronze,Debit Card,2019-11-24,2021-01-19,75,3.9,English,iOS,Organic,No,0.15,Yes
6079291,Elijah,Davis,user6079291@proton.com,+1-583-537-5118,Seattle,55,Active,Bronze,Credit Card,2023-02-26,2024-12-06,2,3.7,French,iOS,Friend Referral,No,0.77,Yes
8157989,Chloe,Anderson,user8157989@gmail.com,+1-621-473-4693,Austin,30,Active,Bronze,Credit Card,2020-10-27,2024-10-13,15,2.6,English,iOS,Ad Campaign,No,0.8,Yes
4612720,Layla,Green,user4612720@yahoo.com,+1-991-268-6179,Phoenix,52,Active,Bronze,Promo Credit,2020-02-23,2023-01-03,6,3.1,English,iOS,Friend Referral,No,0.07,Yes
1097862,Mei,King,user1097862@proton.com,+1-837-748-4414,Houston,43,Active,Bronze,App Wallet,2022-07-07,2023-11-25,75,2.7,Spanish,Android,Organic,No,0.78,Yes
4444337,Lily,Wright,user4444337@yahoo.com,+1-688-914-7740,Portland,63,Active,Silver,Debit Card,2022-03-18,2022-04-05,5,4.4,English,Android,App Store,No,0.13,Yes
4407509,Sofia,Allen,user4407509@outlook.com,+1-413-350-6618,New York,73,Active,Bronze,Debit Card,2022-02-10,2024-12-22,6,3.5,English,Android,Corporate Deal,No,0.21,Yes
6147755,David,Clark,user6147755@gmail.com,+1-444-577-3109,Miami,29,Active,Gold,Debit Card,2020-08-21,2023-11-08,8,4.8,Hindi,iOS,Corporate Deal,No,0.43,Yes
9058098,Nina,Johnson,user9058098@proton.com,+1-602-411-4278,Los Angeles,44,Active,Gold,App Wallet,2022-08-06,2023-06-20,1,3.3,English,iOS,Ad Campaign,No,0.95,No
8205572,Ethan,Carter,user8205572@gmail.com,+1-463-591-5201,Chicago,55,Active,Bronze,App Wallet,2019-09-14,2024-12-23,50,3.2,French,Android,Ad Campaign,No,10.89,Yes
6151177,Aiden,White,user6151177@yahoo.com,+1-336-624-7999,New York,21,Active,Bronze,App Wallet,2021-05-01,2022-07-11,20,2.9,English,iOS,Ad Campaign,Yes,10.65,No
9553597,Wei,Green,user9553597@outlook.com,+1-787-532-1340,New York,68,Active,Bronze,Credit Card,2020-04-12,2021-02-11,150,4.3,Portuguese,iOS,Friend Referral,No,20.38,Yes
2439442,Jake,Baker,user2439442@outlook.com,+1-969-725-2224,San Francisco,19,Active,Silver,Credit Card,2023-01-25,2024-06-21,3,4.6,Hindi,iOS,Organic,No,20.5,Yes
6123135,Lisa,Adams,user6123135@proton.com,+1-615-729-9990,San Francisco,24,Active,Silver,Debit Card,2021-07-04,2022-06-26,200,2.7,English,iOS,App Store,No,0.85,Yes
7775213,Oliver,Torres,user7775213@yahoo.com,+1-352-421-8556,Los Angeles,46,Active,Bronze,Credit Card,2022-12-06,2023-04-26,10,2.6,French,iOS,Organic,No,0.35,Yes
7424851,Wei,Lewis,user7424851@gmail.com,+1-630-823-6894,Houston,70,Active,Gold,App Wallet,2022-02-21,2022-06-25,3,3.7,Spanish,iOS,Friend Referral,No,0.63,No
8394299,Lisa,Smith,user8394299@yahoo.com,+1-663-377-1258,Houston,20,Active,Silver,App Wallet,2020-09-14,2024-10-01,5,2.9,English,iOS,Corporate Deal,Yes,0.61,No
7879369,Andre,Flores,user7879369@gmail.com,+1-741-693-3092,Portland,34,Active,Diamond,Credit Card,2020-04-18,2022-09-07,10,4.0,French,Web,Social Media,No,0.44,Yes
3196318,Oliver,Green,user3196318@yahoo.com,+1-672-258-8502,Denver,25,Active,Diamond,App Wallet,2020-06-09,2022-12-21,6,3.7,Korean,Android,Social Media,No,0.86,Yes
8513730,James,Flores,user8513730@proton.com,+1-977-848-9704,Chicago,26,Active,Bronze,Crypto,2019-12-14,2021-05-15,8,4.2,Portuguese,iOS,Social Media,No,0.23,Yes
6784649,Isabella,Young,user6784649@gmail.com,+1-969-250-9891,Miami,35,Active,Bronze,App Wallet,2019-06-06,2022-01-04,3,3.7,Portuguese,Android,Organic,No,15.23,Yes
7827317,Jake,Thomas,user7827317@gmail.com,+1-503-893-5386,Phoenix,35,Active,Silver,Credit Card,2023-03-07,2024-11-03,2,4.5,English,iOS,Ad Campaign,No,30.41,Yes
2118047,David,Taylor,user2118047@yahoo.com,+1-679-700-6664,Detroit,73,Active,Bronze,Debit Card,2020-12-25,2021-10-01,5,3.5,Spanish,Android,Organic,Yes,5.28,No
4751400,Aiden,Hall,user4751400@outlook.com,+1-879-443-2740,San Diego,62,Suspended,Bronze,Corporate,2023-01-26,2024-04-20,20,2.7,English,Android,Friend Referral,Yes,0.59,Yes
8077794,Elijah,Clark,user8077794@proton.com,+1-577-646-7720,Boston,41,Inactive,Bronze,Debit Card,2019-10-29,2022-07-13,10,4.3,English,Android,Corporate Deal,No,10.32,Yes
8917479,Liam,Scott,user8917479@outlook.com,+1-770-768-5879,San Diego,21,Inactive,Diamond,App Wallet,2022-07-23,2022-12-22,30,4.9,Mandarin,iOS,Friend Referral,Yes,0.97,Yes
2913678,Mia,Thomas,user2913678@outlook.com,+1-384-711-6078,Chicago,29,Suspended,Bronze,Credit Card,2022-03-16,2022-07-30,75,3.3,English,Web,Friend Referral,No,0.39,Yes
9212225,Elijah,Adams,user9212225@gmail.com,+1-267-631-6333,Austin,40,Active,Silver,Promo Credit,2019-12-17,2020-02-24,15,2.9,Spanish,iOS,Friend Referral,Yes,30.74,Yes
6551334,Aisha,Williams,user6551334@gmail.com,+1-631-885-5745,San Francisco,32,Active,Bronze,Credit Card,2021-08-11,2022-05-06,3,4.4,English,Android,Corporate Deal,Yes,0.71,No
6754145,Mei,Hall,user6754145@gmail.com,+1-786-330-4217,Detroit,39,Inactive,Bronze,Debit Card,2021-01-11,2022-09-21,10,4.4,English,Android,Organic,No,0.25,Yes
4853482,Lily,Moore,user4853482@gmail.com,+1-939-546-8952,Chicago,25,Active,Silver,Promo Credit,2021-06-22,2023-12-30,10,2.8,English,Android,Ad Campaign,Yes,0.75,Yes
1693801,Logan,Jackson,user1693801@yahoo.com,+1-838-151-8065,Nashville,28,Active,Bronze,Debit Card,2023-03-30,2024-11-29,2,3.5,French,Web,Organic,No,0.57,Yes
9564266,Tom,Allen,user9564266@yahoo.com,+1-422-743-2736,Miami,74,Active,Platinum,App Wallet,2019-02-01,2022-11-29,20,3.7,English,Android,Friend Referral,No,0.73,Yes
8589557,Riley,Martin,user8589557@proton.com,+1-532-490-7909,San Francisco,63,Active,Silver,Credit Card,2019-11-12,2022-01-21,5,2.5,Mandarin,iOS,Friend Referral,No,10.76,Yes
6720545,Mei,Thomas,user6720545@proton.com,+1-296-942-3263,San Francisco,30,Active,Platinum,Credit Card,2020-01-10,2022-02-01,5,2.8,English,iOS,Friend Referral,No,5.64,Yes
1661389,Chloe,Anderson,user1661389@yahoo.com,+1-416-280-3638,Boston,33,Active,Bronze,Credit Card,2023-02-13,2024-10-15,4,4.4,English,iOS,Social Media,No,10.95,Yes
8875447,Aria,Green,user8875447@proton.com,+1-672-132-7000,Las Vegas,30,Active,Bronze,Debit Card,2019-09-01,2021-09-09,3,2.5,Spanish,iOS,Social Media,No,5.54,Yes
1317343,Elijah,Wright,user1317343@gmail.com,+1-800-585-5069,New York,38,Inactive,Silver,Credit Card,2021-07-14,2021-09-18,5,3.3,Arabic,Android,Ad Campaign,Yes,0.9,No
5709672,Mei,Garcia,user5709672@gmail.com,+1-814-880-1259,Miami,18,Active,Silver,App Wallet,2020-05-30,2022-01-30,100,3.6,Mandarin,Android,Social Media,No,20.94,No
5842961,Emma,Smith,user5842961@proton.com,+1-445-785-6934,Denver,30,Active,Diamond,App Wallet,2020-08-04,2021-01-31,15,4.7,English,iOS,Corporate Deal,No,0.69,Yes
6858679,Zoe,Williams,user6858679@yahoo.com,+1-325-228-8663,Los Angeles,53,Active,Gold,Credit Card,2019-12-22,2021-10-01,6,2.9,English,Web,Friend Referral,No,0.89,Yes
7903388,Tom,Wright,user7903388@outlook.com,+1-771-872-3275,Miami,28,Active,Silver,Crypto,2020-04-17,2024-02-15,4,3.2,Mandarin,Android,Friend Referral,Yes,0.0,Yes
8263957,Diana,Martinez,user8263957@yahoo.com,+1-407-666-9049,Las Vegas,33,Active,Silver,App Wallet,2020-01-01,2022-03-18,10,4.5,Mandarin,Web,App Store,Yes,0.69,Yes
7795026,Fatima,Nguyen,user7795026@gmail.com,+1-570-315-1280,Miami,33,Active,Bronze,App Wallet,2022-02-26,2023-10-14,10,3.9,Spanish,iOS,Social Media,No,0.45,Yes
1838596,Ava,Lewis,user1838596@proton.com,+1-676-404-9505,Orlando,39,Active,Platinum,Promo Credit,2019-04-29,2024-03-20,6,4.9,English,Android,Organic,Yes,5.2,No
3485030,Priya,Robinson,user3485030@proton.com,+1-483-555-2511,Nashville,62,Inactive,Bronze,Credit Card,2022-07-08,2024-09-30,50,4.6,English,iOS,Ad Campaign,No,0.28,Yes
6551559,Tom,Torres,user6551559@yahoo.com,+1-397-965-1736,Las Vegas,23,Active,Gold,App Wallet,2022-11-26,2023-08-30,4,3.4,Spanish,iOS,Social Media,No,0.36,Yes
7025733,Mia,Clark,user7025733@proton.com,+1-541-809-7347,Orlando,20,Active,Platinum,Debit Card,2021-11-24,2023-04-12,10,4.4,English,Android,Friend Referral,No,30.18,Yes
4935934,Sarah,Moore,user4935934@gmail.com,+1-321-853-9669,Dallas,27,Pending Verification,Bronze,App Wallet,2022-01-26,2023-03-01,5,3.7,Arabic,iOS,Organic,Yes,0.88,Yes
5057767,Liam,Rodriguez,user5057767@yahoo.com,+1-495-787-4523,Orlando,40,Suspended,Bronze,Promo Credit,2023-02-27,2024-02-02,4,3.8,Mandarin,Android,Friend Referral,No,0.24,Yes
9334987,Maria,Johnson,user9334987@proton.com,+1-227-804-3495,Chicago,59,Active,Silver,Credit Card,2020-12-06,2021-07-17,10,3.5,Mandarin,Android,App Store,No,50.82,Yes
3632452,Oscar,Jackson,user3632452@proton.com,+1-834-800-8284,Chicago,57,Active,Bronze,Credit Card,2021-11-04,2022-08-18,8,4.1,Spanish,Web,App Store,No,15.6,Yes
1553728,Diana,Hill,user1553728@yahoo.com,+1-313-645-1780,Boston,46,Suspended,Diamond,Debit Card,2022-06-01,2024-03-14,6,4.6,Mandarin,Android,Organic,No,0.79,Yes
7739048,Mohammed,Adams,user7739048@yahoo.com,+1-680-223-9882,Houston,30,Active,Silver,Debit Card,2020-03-25,2023-02-26,6,3.3,Mandarin,Web,Organic,No,0.07,Yes
4308165,Priya,Wright,user4308165@proton.com,+1-376-196-1382,Houston,22,Active,Silver,Debit Card,2022-02-04,2024-11-08,8,3.7,Hindi,iOS,Corporate Deal,No,0.9,Yes
8253284,Oscar,Miller,user8253284@yahoo.com,+1-430-987-7740,Houston,49,Active,Platinum,App Wallet,2020-06-09,2024-04-11,6,4.9,English,Android,Friend Referral,No,0.7,Yes
8039045,Lucas,Scott,user8039045@yahoo.com,+1-909-640-7861,Portland,28,Active,Bronze,Corporate,2021-12-22,2022-11-18,5,3.2,Portuguese,iOS,Corporate Deal,No,0.48,Yes
7411592,Liam,Wright,user7411592@proton.com,+1-835-442-2172,Las Vegas,67,Suspended,Bronze,Credit Card,2022-11-11,2024-11-22,5,4.6,Hindi,Android,App Store,No,0.88,Yes
9477455,Aiden,Rodriguez,user9477455@outlook.com,+1-660-155-7552,Denver,33,Inactive,Gold,Credit Card,2021-04-25,2023-12-05,2,4.1,Arabic,iOS,Ad Campaign,No,0.34,Yes
9278977,Aria,King,user9278977@proton.com,+1-995-138-4214,Denver,29,Active,Bronze,Credit Card,2021-04-28,2024-04-14,1,4.6,Portuguese,iOS,Ad Campaign,No,0.49,Yes
6754895,Ryan,Young,user6754895@yahoo.com,+1-586-940-1395,Denver,28,Active,Silver,Corporate,2019-04-28,2020-02-27,4,4.7,Spanish,Android,Ad Campaign,Yes,0.14,Yes
2553471,Carlos,Allen,user2553471@yahoo.com,+1-367-177-9202,Las Vegas,33,Active,Bronze,App Wallet,2019-10-17,2020-01-22,5,4.9,English,iOS,Organic,No,0.44,Yes
1682268,Aria,Adams,user1682268@proton.com,+1-781-480-1284,Las Vegas,35,Active,Bronze,Credit Card,2021-04-25,2021-11-07,3,4.7,Mandarin,iOS,Organic,No,15.5,Yes
1604001,Wei,Wilson,user1604001@yahoo.com,+1-800-533-9119,Miami,70,Active,Silver,Debit Card,2022-12-19,2024-02-21,4,3.9,English,Web,App Store,No,15.31,Yes
3774280,Diana,Flores,user3774280@outlook.com,+1-991-376-3518,Houston,26,Active,Gold,Debit Card,2020-03-09,2023-07-03,200,3.0,French,Android,Organic,No,0.46,Yes
7265477,Aiden,Anderson,user7265477@outlook.com,+1-698-617-8186,Dallas,30,Active,Bronze,Corporate,2023-04-30,2023-08-15,4,3.4,Spanish,iOS,Organic,Yes,0.29,No
6718988,Aiden,Harris,user6718988@gmail.com,+1-843-943-6988,Houston,26,Inactive,Bronze,Credit Card,2020-10-21,2024-08-10,8,4.4,English,Android,Ad Campaign,No,0.72,Yes
1257131,Isabella,Williams,user1257131@outlook.com,+1-321-346-7116,Denver,23,Pending Verification,Silver,Credit Card,2019-04-22,2020-04-13,5,3.3,Spanish,iOS,Corporate Deal,No,0.15,No
6826350,Isabella,Scott,user6826350@proton.com,+1-808-293-7295,Miami,64,Inactive,Bronze,App Wallet,2022-07-23,2023-05-27,150,2.7,English,Android,Organic,No,0.01,No
8785973,Zoe,Flores,user8785973@gmail.com,+1-841-260-9810,Detroit,19,Active,Platinum,Credit Card,2022-02-20,2022-02-28,4,4.5,French,iOS,Corporate Deal,No,0.03,Yes
5928815,Lily,Thomas,user5928815@outlook.com,+1-563-116-5882,San Francisco,30,Active,Bronze,App Wallet,2019-07-06,2020-12-24,10,4.1,Arabic,Android,Ad Campaign,No,0.63,Yes
6091209,Grayson,Williams,user6091209@proton.com,+1-321-716-3373,Denver,41,Active,Silver,Credit Card,2020-07-11,2024-01-12,15,3.0,Spanish,Android,App Store,No,0.34,Yes
2567078,Oliver,Green,user2567078@proton.com,+1-583-110-5955,Phoenix,21,Active,Gold,Credit Card,2022-07-04,2024-08-30,6,4.9,English,Android,Friend Referral,No,0.26,Yes
8364174,Riley,Lewis,user8364174@proton.com,+1-826-612-2704,Austin,61,Active,Gold,Credit Card,2021-05-28,2022-01-26,5,3.5,English,iOS,App Store,Yes,0.51,Yes
7124247,Lucas,Torres,user7124247@gmail.com,+1-838-973-4842,Phoenix,49,Active,Gold,App Wallet,2019-09-29,2021-04-10,8,3.1,English,Android,Ad Campaign,No,0.25,Yes
7209216,Zoe,Nelson,user7209216@yahoo.com,+1-825-257-1772,Atlanta,29,Active,Bronze,App Wallet,2019-07-12,2023-02-11,75,3.5,English,iOS,Friend Referral,No,5.71,No
6663333,Chloe,Moore,user6663333@yahoo.com,+1-251-727-7274,Denver,26,Active,Silver,App Wallet,2021-09-16,2024-09-18,6,3.6,English,Android,Friend Referral,No,0.07,Yes
2598864,Andre,Brown,user2598864@outlook.com,+1-664-465-2092,Dallas,64,Active,Bronze,Debit Card,2020-05-05,2023-07-14,4,2.8,Arabic,Android,Social Media,No,15.41,Yes
2973129,David,Mitchell,user2973129@proton.com,+1-852-101-5234,Chicago,38,Active,Diamond,Credit Card,2020-09-02,2022-04-07,20,3.6,Arabic,iOS,Organic,Yes,0.61,Yes
1165691,Aiden,Green,user1165691@outlook.com,+1-787-518-7524,Seattle,19,Suspended,Silver,App Wallet,2019-11-23,2022-12-18,8,3.2,Arabic,Android,Organic,No,20.09,Yes
2993275,Mia,Johnson,user2993275@outlook.com,+1-969-762-6719,San Francisco,27,Inactive,Silver,Corporate,2022-05-04,2024-02-18,75,4.1,Portuguese,Android,Corporate Deal,No,10.63,No
9213729,Jake,Moore,user9213729@proton.com,+1-200-674-2269,Boston,23,Active,Platinum,Promo Credit,2021-05-13,2022-07-16,6,2.7,Hindi,Android,Social Media,No,0.95,Yes
5889178,Ethan,Wilson,user5889178@proton.com,+1-968-115-8953,Los Angeles,34,Active,Silver,Promo Credit,2019-11-08,2024-12-17,8,2.6,English,iOS,Social Media,No,0.04,Yes
9920282,Fatima,Wright,user9920282@gmail.com,+1-537-810-3201,Portland,35,Active,Bronze,Debit Card,2021-02-12,2021-12-18,6,3.4,English,Android,App Store,No,0.63,Yes
7471884,Fatima,Wright,user7471884@gmail.com,+1-872-404-1597,Chicago,66,Active,Bronze,Credit Card,2021-11-19,2022-11-06,5,3.9,Korean,iOS,Friend Referral,No,15.65,Yes
1490261,Maria,Mitchell,user1490261@yahoo.com,+1-439-170-6744,San Francisco,34,Active,Bronze,Debit Card,2021-02-02,2024-09-13,10,4.4,English,Android,Organic,No,0.69,Yes
8901961,Emily,Jackson,user8901961@proton.com,+1-458-773-1535,New York,43,Active,Bronze,Debit Card,2020-02-29,2020-12-27,30,3.4,English,iOS,Corporate Deal,No,0.27,Yes
5695798,Sarah,Adams,user5695798@gmail.com,+1-408-859-2041,Detroit,52,Active,Bronze,Credit Card,2019-03-19,2021-12-03,10,2.8,Spanish,iOS,Friend Referral,No,0.81,Yes
6260209,Kevin,Carter,user6260209@outlook.com,+1-259-709-8404,Phoenix,77,Active,Bronze,Corporate,2021-09-28,2024-05-06,3,3.1,English,iOS,App Store,Yes,0.98,Yes
7469061,Nina,Jones,user7469061@proton.com,+1-688-984-9064,Nashville,49,Active,Silver,Debit Card,2022-12-28,2024-07-28,4,3.0,English,Android,Friend Referral,No,0.69,No
2801335,Tom,Jackson,user2801335@gmail.com,+1-242-757-5249,Detroit,43,Active,Silver,Credit Card,2019-06-21,2022-10-02,30,3.9,English,iOS,Corporate Deal,No,0.59,Yes
9623483,Isabella,Jones,user9623483@proton.com,+1-503-962-6835,San Francisco,32,Active,Bronze,Debit Card,2022-12-16,2024-05-03,2,4.5,English,Android,Ad Campaign,No,0.88,Yes
8960545,Lisa,Robinson,user8960545@yahoo.com,+1-289-501-1204,Austin,37,Active,Gold,Debit Card,2019-12-31,2021-02-03,5,4.7,English,iOS,App Store,No,0.54,Yes
2064153,Lisa,Carter,user2064153@yahoo.com,+1-968-881-6476,Austin,65,Active,Bronze,Debit Card,2020-09-26,2024-08-07,1,3.4,English,iOS,Friend Referral,No,0.12,Yes
2860774,Emma,Anderson,user2860774@outlook.com,+1-343-314-6772,San Francisco,21,Active,Bronze,Corporate,2019-11-25,2021-10-11,6,4.6,English,iOS,Ad Campaign,No,0.11,Yes
1084233,Elijah,Robinson,user1084233@yahoo.com,+1-598-516-2022,Phoenix,47,Active,Bronze,Promo Credit,2019-10-14,2021-07-24,4,3.9,English,Android,App Store,No,15.11,Yes
5005401,Layla,Williams,user5005401@outlook.com,+1-837-154-1757,Phoenix,33,Active,Gold,Debit Card,2020-02-23,2021-01-10,5,4.5,Spanish,Android,Organic,No,0.8,No
6306404,Mason,Wright,user6306404@yahoo.com,+1-806-667-3355,New York,22,Active,Bronze,Credit Card,2021-01-09,2022-10-21,8,3.8,English,iOS,Friend Referral,No,10.82,Yes
6402895,Oliver,Hill,user6402895@outlook.com,+1-720-241-7705,New York,25,Inactive,Silver,Debit Card,2020-10-01,2021-04-23,3,2.6,Hindi,iOS,Corporate Deal,Yes,0.46,Yes
3154362,Lisa,Anderson,user3154362@proton.com,+1-269-686-8919,Dallas,44,Active,Bronze,Credit Card,2023-04-05,2023-08-21,20,4.6,French,Android,Organic,No,0.91,Yes
3224014,Sarah,Martinez,user3224014@proton.com,+1-451-612-5614,Chicago,28,Active,Platinum,Promo Credit,2020-02-13,2021-07-11,8,2.8,Spanish,Android,Social Media,No,0.3,Yes
4779027,Jake,Robinson,user4779027@proton.com,+1-579-852-8043,Los Angeles,26,Active,Bronze,Credit Card,2020-04-05,2023-07-17,20,3.4,English,Android,Corporate Deal,No,0.85,Yes
8044209,Kevin,Martinez,user8044209@yahoo.com,+1-900-896-4207,Miami,28,Active,Bronze,Promo Credit,2021-06-03,2024-10-22,3,3.7,English,Android,App Store,Yes,5.5,Yes
9827052,Isabella,Jones,user9827052@gmail.com,+1-385-848-2189,Detroit,45,Active,Bronze,App Wallet,2022-12-03,2023-09-11,10,4.0,English,Android,Ad Campaign,No,5.73,Yes
5072373,Zoe,Wright,user5072373@yahoo.com,+1-268-609-6043,San Francisco,22,Inactive,Bronze,Debit Card,2019-06-12,2020-10-20,4,4.3,Spanish,Android,Organic,No,10.6,Yes
7108997,Ryan,Harris,user7108997@proton.com,+1-559-384-1846,Dallas,38,Active,Bronze,App Wallet,2021-06-26,2021-11-29,0,,French,Android,Ad Campaign,No,10.59,Yes
1894819,Nina,Lee,user1894819@proton.com,+1-910-707-4155,Austin,43,Active,Bronze,Promo Credit,2020-12-21,2023-03-07,8,3.6,Spanish,Android,Organic,No,30.37,Yes
7474980,Emily,Torres,user7474980@outlook.com,+1-326-431-1183,Minneapolis,27,Active,Diamond,Promo Credit,2020-06-10,2024-04-19,4,4.4,English,Web,Social Media,No,0.05,Yes
4445151,Mason,Baker,user4445151@proton.com,+1-767-355-9275,Seattle,50,Active,Bronze,Debit Card,2021-09-06,2024-01-03,20,3.8,English,Web,Ad Campaign,No,0.58,Yes
3395933,Ava,Harris,user3395933@proton.com,+1-646-909-2276,Orlando,18,Active,Bronze,App Wallet,2019-07-02,2022-01-18,8,5.0,English,Android,Social Media,No,0.47,Yes
2018465,Mason,Johnson,user2018465@proton.com,+1-362-138-4640,Chicago,42,Active,Silver,Credit Card,2022-03-28,2023-01-19,100,4.8,English,Android,Friend Referral,No,10.97,Yes
4919035,Jake,Anderson,user4919035@gmail.com,+1-693-452-7528,Los Angeles,26,Inactive,Silver,App Wallet,2022-09-05,2023-12-12,6,3.0,English,Android,Organic,Yes,0.62,Yes
7018475,Emily,Hill,user7018475@yahoo.com,+1-587-974-1599,Portland,52,Active,Gold,Debit Card,2022-06-23,2024-12-10,3,4.0,English,Android,Corporate Deal,No,0.56,Yes
1045626,Carlos,Thomas,user1045626@gmail.com,+1-273-727-3701,San Diego,29,Active,Bronze,App Wallet,2022-04-28,2022-07-06,6,4.7,Portuguese,iOS,Corporate Deal,No,0.46,Yes
8777067,Mohammed,Mitchell,user8777067@outlook.com,+1-333-417-5706,San Diego,76,Active,Bronze,Promo Credit,2022-05-28,2024-07-23,5,2.9,Arabic,Android,Corporate Deal,No,0.3,Yes
2730644,Riley,Allen,user2730644@yahoo.com,+1-670-375-4395,San Francisco,46,Active,Gold,Credit Card,2019-06-21,2020-07-14,4,3.7,Portuguese,Android,Organic,No,0.07,Yes
6007878,Mia,Garcia,user6007878@outlook.com,+1-311-917-9489,Chicago,20,Active,Silver,Credit Card,2023-01-17,2024-11-09,10,4.7,Arabic,iOS,Corporate Deal,No,0.87,Yes
6772661,Tom,Miller,user6772661@outlook.com,+1-643-474-9288,New York,20,Inactive,Bronze,App Wallet,2021-04-10,2023-06-08,10,3.7,English,iOS,Organic,No,0.41,Yes
5273751,Aria,Carter,user5273751@yahoo.com,+1-549-940-7385,Los Angeles,46,Active,Bronze,App Wallet,2022-07-03,2023-12-30,6,4.0,Spanish,iOS,App Store,Yes,5.05,Yes
9326888,Noah,Garcia,user9326888@yahoo.com,+1-387-689-7644,Dallas,67,Active,Bronze,Credit Card,2020-09-09,2024-11-15,2,3.5,Spanish,Android,Social Media,No,0.67,Yes
2708004,Liam,Young,user2708004@outlook.com,+1-733-332-2237,Miami,28,Active,Bronze,Credit Card,2021-10-21,2022-10-30,20,4.7,English,iOS,Corporate Deal,No,0.13,Yes
5967071,Elijah,Hill,user5967071@proton.com,+1-242-848-7865,Miami,38,Active,Silver,Credit Card,2022-01-16,2023-10-13,15,4.8,Korean,Web,Corporate Deal,No,0.97,Yes
9554749,Jake,Hall,user9554749@outlook.com,+1-665-231-4397,Miami,40,Active,Platinum,Debit Card,2023-04-04,2023-12-06,4,4.2,English,iOS,Ad Campaign,No,10.29,Yes
2093437,Mia,Scott,user2093437@proton.com,+1-357-938-5053,Detroit,39,Active,Bronze,Debit Card,2023-02-02,2023-11-19,2,4.6,English,Android,Social Media,No,0.81,No
5353405,Elijah,Wilson,user5353405@yahoo.com,+1-690-568-1347,San Francisco,33,Active,Bronze,App Wallet,2022-09-07,2024-06-16,8,4.1,Spanish,Web,Social Media,No,0.04,Yes
2895197,Lisa,Nguyen,user2895197@gmail.com,+1-554-103-5309,Dallas,39,Active,Platinum,Credit Card,2022-01-21,2022-04-17,6,3.0,French,Android,Ad Campaign,No,0.1,Yes
5269164,Lucas,King,user5269164@gmail.com,+1-950-385-1602,New York,33,Active,Platinum,Credit Card,2022-08-17,2024-03-08,3,2.6,Mandarin,Android,Friend Referral,No,0.84,No
2726001,James,Jones,user2726001@outlook.com,+1-827-114-5513,Phoenix,29,Active,Bronze,App Wallet,2022-12-28,2023-03-08,3,2.8,English,iOS,Friend Referral,No,0.38,Yes
7281828,Riley,Rodriguez,user7281828@outlook.com,+1-593-558-6936,Dallas,66,Inactive,Diamond,Promo Credit,2022-04-27,2024-01-12,30,3.4,Portuguese,Android,Corporate Deal,No,10.2,Yes
9822227,Wei,Lee,user9822227@gmail.com,+1-634-966-5405,Miami,52,Active,Gold,Credit Card,2020-01-18,2023-01-24,5,4.1,Portuguese,iOS,Social Media,No,10.66,Yes
5992104,Isabella,Wilson,user5992104@gmail.com,+1-543-340-9209,New York,18,Active,Platinum,App Wallet,2022-12-05,2024-04-22,50,3.9,English,Android,App Store,No,0.94,No
8924147,Zoe,Hill,user8924147@yahoo.com,+1-646-478-8356,Denver,30,Active,Diamond,Debit Card,2019-11-26,2021-10-15,4,3.3,English,Android,Organic,No,10.14,Yes
